IP地址:端口:TLS:数据中心:地区:城市:网络延迟:下载速度
49.0.233.29:443#HKG:Asia Pacific:Hong Kong:74 ms:38094 kB/s
8.217.168.110:20000#HKG:Asia Pacific:Hong Kong:48 ms:25564 kB/s
175.205.194.9:50001#ICN:Asia Pacific:Seoul:49 ms:9267 kB/s
14.37.145.232:12538#ICN:Asia Pacific:Seoul:58 ms:9265 kB/s
121.183.228.40:12547#ICN:Asia Pacific:Seoul:81 ms:9251 kB/s
14.52.192.231:50001#ICN:Asia Pacific:Seoul:48 ms:9243 kB/s
121.149.188.99:12484#ICN:Asia Pacific:Seoul:69 ms:9241 kB/s
115.22.210.16:50001#ICN:Asia Pacific:Seoul:51 ms:9212 kB/s
220.87.251.195:50001#ICN:Asia Pacific:Seoul:55 ms:9211 kB/s
59.16.161.150:12521#ICN:Asia Pacific:Seoul:53 ms:9185 kB/s
121.154.96.50:23456#ICN:Asia Pacific:Seoul:77 ms:9175 kB/s
220.77.114.12:50001#ICN:Asia Pacific:Seoul:49 ms:9144 kB/s
59.19.192.51:34008#FUK:Asia Pacific:Fukuoka:72 ms:9143 kB/s
175.197.129.201:50001#ICN:Asia Pacific:Seoul:49 ms:9139 kB/s
125.130.79.238:50001#ICN:Asia Pacific:Seoul:55 ms:9119 kB/s
183.98.9.14:10333#FUK:Asia Pacific:Fukuoka:75 ms:9101 kB/s
14.54.124.53:12404#ICN:Asia Pacific:Seoul:55 ms:9094 kB/s
221.165.212.251:12270#ICN:Asia Pacific:Seoul:70 ms:9094 kB/s
175.202.53.36:50001#ICN:Asia Pacific:Seoul:57 ms:9050 kB/s
118.44.51.175:12400#ICN:Asia Pacific:Seoul:67 ms:8993 kB/s
222.110.47.154:50001#ICN:Asia Pacific:Seoul:45 ms:8945 kB/s
14.51.130.172:12410#ICN:Asia Pacific:Seoul:57 ms:8912 kB/s
61.76.23.133:12538#ICN:Asia Pacific:Seoul:68 ms:8911 kB/s
125.133.215.147:34174#ICN:Asia Pacific:Seoul:58 ms:8909 kB/s
220.94.94.109:12476#ICN:Asia Pacific:Seoul:69 ms:8902 kB/s
112.173.231.254:12492#ICN:Asia Pacific:Seoul:55 ms:8897 kB/s
222.101.91.204:50001#ICN:Asia Pacific:Seoul:47 ms:8892 kB/s
121.147.179.192:10001#ICN:Asia Pacific:Seoul:55 ms:8871 kB/s
220.74.107.75:50003#ICN:Asia Pacific:Seoul:49 ms:8865 kB/s
112.167.80.230:12377#ICN:Asia Pacific:Seoul:71 ms:8864 kB/s
112.184.56.73:12612#ICN:Asia Pacific:Seoul:77 ms:8863 kB/s
175.207.220.224:12516#ICN:Asia Pacific:Seoul:78 ms:8862 kB/s
222.104.213.148:12457#ICN:Asia Pacific:Seoul:59 ms:8854 kB/s
220.84.116.166:35559#ICN:Asia Pacific:Seoul:56 ms:8853 kB/s
124.194.81.203:50001#ICN:Asia Pacific:Seoul:48 ms:8832 kB/s
61.111.250.34:443#ICN:Asia Pacific:Seoul:58 ms:8826 kB/s
183.105.106.196:12427#FUK:Asia Pacific:Fukuoka:55 ms:8815 kB/s
211.221.102.167:50001#ICN:Asia Pacific:Seoul:54 ms:8814 kB/s
210.97.74.126:50001#ICN:Asia Pacific:Seoul:70 ms:8813 kB/s
121.136.151.218:50001#ICN:Asia Pacific:Seoul:52 ms:8808 kB/s
175.205.160.223:20201#ICN:Asia Pacific:Seoul:66 ms:8807 kB/s
175.203.93.208:12566#ICN:Asia Pacific:Seoul:75 ms:8786 kB/s
175.204.2.90:50001#ICN:Asia Pacific:Seoul:55 ms:8784 kB/s
112.184.65.54:12563#ICN:Asia Pacific:Seoul:57 ms:8781 kB/s
112.184.246.22:50001#ICN:Asia Pacific:Seoul:57 ms:8768 kB/s
175.200.140.27:12562#ICN:Asia Pacific:Seoul:70 ms:8757 kB/s
118.37.193.118:35342#ICN:Asia Pacific:Seoul:68 ms:8749 kB/s
39.119.132.219:23775#ICN:Asia Pacific:Seoul:69 ms:8745 kB/s
59.29.143.247:12249#ICN:Asia Pacific:Seoul:58 ms:8743 kB/s
220.78.39.128:12511#ICN:Asia Pacific:Seoul:89 ms:8739 kB/s
221.144.53.157:12516#ICN:Asia Pacific:Seoul:94 ms:8738 kB/s
61.79.62.78:12522#ICN:Asia Pacific:Seoul:77 ms:8725 kB/s
121.182.206.30:12312#FUK:Asia Pacific:Fukuoka:55 ms:8715 kB/s
211.184.154.31:11573#FUK:Asia Pacific:Fukuoka:88 ms:8707 kB/s
61.76.23.133:33529#ICN:Asia Pacific:Seoul:55 ms:8707 kB/s
221.144.53.157:18058#ICN:Asia Pacific:Seoul:59 ms:8703 kB/s
175.208.111.195:12538#ICN:Asia Pacific:Seoul:57 ms:8696 kB/s
221.158.170.74:10084#ICN:Asia Pacific:Seoul:56 ms:8688 kB/s
183.106.141.100:50001#ICN:Asia Pacific:Seoul:82 ms:8686 kB/s
175.200.140.27:12544#ICN:Asia Pacific:Seoul:75 ms:8679 kB/s
222.117.162.36:12346#ICN:Asia Pacific:Seoul:58 ms:8673 kB/s
121.158.254.87:50001#ICN:Asia Pacific:Seoul:54 ms:8669 kB/s
119.202.5.220:50001#ICN:Asia Pacific:Seoul:54 ms:8667 kB/s
128.134.195.17:50001#ICN:Asia Pacific:Seoul:48 ms:8661 kB/s
183.97.71.221:12373#ICN:Asia Pacific:Seoul:76 ms:8660 kB/s
61.83.191.70:12314#FUK:Asia Pacific:Fukuoka:99 ms:8658 kB/s
221.165.151.72:12565#FUK:Asia Pacific:Fukuoka:76 ms:8656 kB/s
47.238.88.177:443#HKG:Asia Pacific:Hong Kong:62 ms:8643 kB/s
183.103.29.237:18032#ICN:Asia Pacific:Seoul:62 ms:8636 kB/s
222.109.40.96:10332#FUK:Asia Pacific:Fukuoka:70 ms:8632 kB/s
220.71.216.216:12202#ICN:Asia Pacific:Seoul:72 ms:8624 kB/s
183.105.79.16:10912#ICN:Asia Pacific:Seoul:52 ms:8601 kB/s
218.157.222.202:50001#ICN:Asia Pacific:Seoul:56 ms:8599 kB/s
221.160.132.154:50001#ICN:Asia Pacific:Seoul:49 ms:8597 kB/s
175.208.247.209:50001#ICN:Asia Pacific:Seoul:49 ms:8585 kB/s
168.126.210.143:10162#ICN:Asia Pacific:Seoul:77 ms:8583 kB/s
211.51.199.88:30546#FUK:Asia Pacific:Fukuoka:76 ms:8570 kB/s
59.30.229.122:50001#ICN:Asia Pacific:Seoul:49 ms:8563 kB/s
118.47.194.165:50000#ICN:Asia Pacific:Seoul:58 ms:8562 kB/s
221.164.142.10:50001#ICN:Asia Pacific:Seoul:46 ms:8561 kB/s
121.159.68.210:12502#ICN:Asia Pacific:Seoul:71 ms:8548 kB/s
175.208.111.195:18080#ICN:Asia Pacific:Seoul:58 ms:8548 kB/s
121.164.156.90:50001#ICN:Asia Pacific:Seoul:52 ms:8548 kB/s
61.76.122.32:50003#ICN:Asia Pacific:Seoul:55 ms:8541 kB/s
119.202.158.65:12258#ICN:Asia Pacific:Seoul:60 ms:8532 kB/s
220.94.94.109:12408#FUK:Asia Pacific:Fukuoka:59 ms:8505 kB/s
175.197.96.233:50001#ICN:Asia Pacific:Seoul:52 ms:8481 kB/s
220.94.4.65:12555#ICN:Asia Pacific:Seoul:92 ms:8480 kB/s
59.23.212.97:12549#ICN:Asia Pacific:Seoul:88 ms:8473 kB/s
112.187.35.37:50001#ICN:Asia Pacific:Seoul:53 ms:8472 kB/s
59.3.87.55:12531#ICN:Asia Pacific:Seoul:72 ms:8469 kB/s
183.102.181.112:50001#ICN:Asia Pacific:Seoul:79 ms:8461 kB/s
221.159.163.60:50001#ICN:Asia Pacific:Seoul:52 ms:8454 kB/s
112.186.81.24:12381#ICN:Asia Pacific:Seoul:60 ms:8445 kB/s
59.19.149.246:12347#FUK:Asia Pacific:Fukuoka:77 ms:8423 kB/s
220.87.108.247:12253#ICN:Asia Pacific:Seoul:87 ms:8419 kB/s
112.164.155.74:12566#ICN:Asia Pacific:Seoul:64 ms:8411 kB/s
125.136.239.208:12507#ICN:Asia Pacific:Seoul:53 ms:8407 kB/s
221.150.95.174:12307#FUK:Asia Pacific:Fukuoka:79 ms:8407 kB/s
211.33.238.198:30037#FUK:Asia Pacific:Fukuoka:58 ms:8397 kB/s
220.122.114.61:12430#ICN:Asia Pacific:Seoul:67 ms:8380 kB/s
59.25.146.251:26214#ICN:Asia Pacific:Seoul:68 ms:8369 kB/s
112.185.201.42:50001#ICN:Asia Pacific:Seoul:77 ms:8364 kB/s
221.161.176.222:50001#ICN:Asia Pacific:Seoul:51 ms:8360 kB/s
121.152.86.72:50001#ICN:Asia Pacific:Seoul:53 ms:8337 kB/s
210.204.242.51:50001#ICN:Asia Pacific:Seoul:73 ms:8337 kB/s
125.133.215.147:15319#ICN:Asia Pacific:Seoul:66 ms:8328 kB/s
220.120.22.211:50001#ICN:Asia Pacific:Seoul:49 ms:8325 kB/s
14.32.12.235:12109#ICN:Asia Pacific:Seoul:61 ms:8321 kB/s
59.30.5.169:50002#ICN:Asia Pacific:Seoul:58 ms:8321 kB/s
61.85.230.208:10002#ICN:Asia Pacific:Seoul:77 ms:8318 kB/s
112.168.162.39:50001#ICN:Asia Pacific:Seoul:53 ms:8314 kB/s
175.203.143.111:18038#ICN:Asia Pacific:Seoul:83 ms:8308 kB/s
112.167.135.132:21938#ICN:Asia Pacific:Seoul:71 ms:8303 kB/s
182.31.70.92:12147#ICN:Asia Pacific:Seoul:54 ms:8297 kB/s
118.39.150.10:50001#ICN:Asia Pacific:Seoul:47 ms:8289 kB/s
221.159.156.189:50001#ICN:Asia Pacific:Seoul:87 ms:8281 kB/s
118.35.196.178:12321#FUK:Asia Pacific:Fukuoka:76 ms:8276 kB/s
14.36.240.158:50001#ICN:Asia Pacific:Seoul:58 ms:8264 kB/s
14.47.11.69:12372#ICN:Asia Pacific:Seoul:55 ms:8259 kB/s
59.25.158.176:12459#ICN:Asia Pacific:Seoul:56 ms:8259 kB/s
121.187.191.193:50001#ICN:Asia Pacific:Seoul:54 ms:8257 kB/s
112.168.91.60:12292#ICN:Asia Pacific:Seoul:94 ms:8250 kB/s
183.105.196.90:12419#FUK:Asia Pacific:Fukuoka:62 ms:8248 kB/s
175.208.238.70:50001#ICN:Asia Pacific:Seoul:60 ms:8247 kB/s
221.154.187.120:12566#ICN:Asia Pacific:Seoul:66 ms:8246 kB/s
221.155.140.147:12331#FUK:Asia Pacific:Fukuoka:96 ms:8241 kB/s
183.103.132.215:50001#ICN:Asia Pacific:Seoul:73 ms:8240 kB/s
121.135.194.124:50001#ICN:Asia Pacific:Seoul:51 ms:8222 kB/s
112.168.124.114:12569#ICN:Asia Pacific:Seoul:77 ms:8221 kB/s
118.45.113.48:10002#ICN:Asia Pacific:Seoul:67 ms:8203 kB/s
119.202.158.65:10008#ICN:Asia Pacific:Seoul:71 ms:8201 kB/s
118.44.221.221:50001#ICN:Asia Pacific:Seoul:77 ms:8199 kB/s
112.186.81.24:12125#ICN:Asia Pacific:Seoul:67 ms:8195 kB/s
211.49.196.62:30051#ICN:Asia Pacific:Seoul:65 ms:8192 kB/s
118.39.69.146:50001#ICN:Asia Pacific:Seoul:79 ms:8184 kB/s
121.149.42.246:50001#ICN:Asia Pacific:Seoul:58 ms:8174 kB/s
175.208.111.195:12478#ICN:Asia Pacific:Seoul:60 ms:8173 kB/s
222.110.14.159:12384#FUK:Asia Pacific:Fukuoka:75 ms:8151 kB/s
220.93.255.130:50001#ICN:Asia Pacific:Seoul:56 ms:8148 kB/s
61.79.251.30:50001#ICN:Asia Pacific:Seoul:56 ms:8147 kB/s
183.105.48.110:50001#ICN:Asia Pacific:Seoul:48 ms:8146 kB/s
121.139.14.233:50001#ICN:Asia Pacific:Seoul:55 ms:8139 kB/s
121.148.224.226:50001#ICN:Asia Pacific:Seoul:54 ms:8138 kB/s
125.131.113.233:12518#ICN:Asia Pacific:Seoul:60 ms:8124 kB/s
211.230.183.235:50001#ICN:Asia Pacific:Seoul:55 ms:8111 kB/s
106.243.155.83:50001#ICN:Asia Pacific:Seoul:47 ms:8110 kB/s
175.197.148.179:50001#ICN:Asia Pacific:Seoul:83 ms:8103 kB/s
211.106.84.19:11211#ICN:Asia Pacific:Seoul:76 ms:8101 kB/s
175.200.140.27:12563#ICN:Asia Pacific:Seoul:77 ms:8098 kB/s
59.16.86.130:10200#FUK:Asia Pacific:Fukuoka:70 ms:8095 kB/s
221.157.33.162:12468#ICN:Asia Pacific:Seoul:58 ms:8093 kB/s
220.74.106.40:50001#ICN:Asia Pacific:Seoul:84 ms:8086 kB/s
220.74.54.49:50001#ICN:Asia Pacific:Seoul:54 ms:8081 kB/s
222.102.137.152:16030#ICN:Asia Pacific:Seoul:68 ms:8072 kB/s
14.46.199.74:50001#ICN:Asia Pacific:Seoul:96 ms:8056 kB/s
59.19.24.168:12376#FUK:Asia Pacific:Fukuoka:55 ms:8051 kB/s
222.102.195.248:10002#ICN:Asia Pacific:Seoul:81 ms:8046 kB/s
183.108.26.140:50001#ICN:Asia Pacific:Seoul:52 ms:8044 kB/s
61.82.237.110:50001#ICN:Asia Pacific:Seoul:56 ms:8036 kB/s
175.200.140.27:18054#ICN:Asia Pacific:Seoul:68 ms:8035 kB/s
210.126.67.51:18045#ICN:Asia Pacific:Seoul:95 ms:8026 kB/s
183.108.207.49:50001#ICN:Asia Pacific:Seoul:51 ms:8019 kB/s
175.208.111.195:12404#ICN:Asia Pacific:Seoul:72 ms:8015 kB/s
175.200.140.27:12553#ICN:Asia Pacific:Seoul:87 ms:8005 kB/s
119.197.242.177:50001#ICN:Asia Pacific:Seoul:49 ms:8001 kB/s
221.161.215.4:50001#ICN:Asia Pacific:Seoul:48 ms:8001 kB/s
183.104.245.50:50001#ICN:Asia Pacific:Seoul:53 ms:7981 kB/s
123.212.61.199:50001#ICN:Asia Pacific:Seoul:53 ms:7981 kB/s
119.195.233.124:50001#ICN:Asia Pacific:Seoul:92 ms:7971 kB/s
14.53.243.142:12520#ICN:Asia Pacific:Seoul:59 ms:7966 kB/s
211.224.61.20:50001#ICN:Asia Pacific:Seoul:53 ms:7964 kB/s
222.114.194.139:18054#ICN:Asia Pacific:Seoul:55 ms:7956 kB/s
221.161.116.161:12316#ICN:Asia Pacific:Seoul:56 ms:7956 kB/s
121.154.2.209:11161#FUK:Asia Pacific:Fukuoka:73 ms:7946 kB/s
118.44.51.175:12267#ICN:Asia Pacific:Seoul:66 ms:7945 kB/s
175.205.74.152:12542#ICN:Asia Pacific:Seoul:81 ms:7931 kB/s
112.161.33.217:50001#ICN:Asia Pacific:Seoul:51 ms:7924 kB/s
222.104.213.148:18021#ICN:Asia Pacific:Seoul:69 ms:7922 kB/s
222.119.218.222:50001#ICN:Asia Pacific:Seoul:56 ms:7911 kB/s
220.94.4.65:12298#ICN:Asia Pacific:Seoul:62 ms:7906 kB/s
118.33.206.76:11084#ICN:Asia Pacific:Seoul:76 ms:7906 kB/s
121.149.121.84:12473#ICN:Asia Pacific:Seoul:71 ms:7892 kB/s
112.184.192.250:50001#ICN:Asia Pacific:Seoul:74 ms:7887 kB/s
211.218.255.184:12144#ICN:Asia Pacific:Seoul:80 ms:7887 kB/s
211.229.116.209:50001#ICN:Asia Pacific:Seoul:48 ms:7879 kB/s
121.177.159.95:12427#FUK:Asia Pacific:Fukuoka:58 ms:7876 kB/s
175.200.75.117:50001#ICN:Asia Pacific:Seoul:55 ms:7875 kB/s
112.170.255.67:50001#ICN:Asia Pacific:Seoul:50 ms:7866 kB/s
14.47.155.244:50001#ICN:Asia Pacific:Seoul:47 ms:7865 kB/s
61.39.76.186:50001#ICN:Asia Pacific:Seoul:58 ms:7865 kB/s
121.150.197.210:12528#ICN:Asia Pacific:Seoul:49 ms:7862 kB/s
121.150.130.214:11001#ICN:Asia Pacific:Seoul:66 ms:7847 kB/s
121.170.103.94:12251#FUK:Asia Pacific:Fukuoka:84 ms:7846 kB/s
118.36.202.172:12379#ICN:Asia Pacific:Seoul:84 ms:7840 kB/s
211.177.233.189:50001#ICN:Asia Pacific:Seoul:56 ms:7839 kB/s
175.200.140.27:18047#ICN:Asia Pacific:Seoul:63 ms:7836 kB/s
125.134.233.181:12562#FUK:Asia Pacific:Fukuoka:79 ms:7832 kB/s
175.201.119.190:12163#ICN:Asia Pacific:Seoul:67 ms:7827 kB/s
183.97.196.49:12295#ICN:Asia Pacific:Seoul:76 ms:7789 kB/s
211.250.100.52:50001#ICN:Asia Pacific:Seoul:68 ms:7780 kB/s
221.167.79.231:12208#ICN:Asia Pacific:Seoul:63 ms:7777 kB/s
121.158.157.27:50001#ICN:Asia Pacific:Seoul:66 ms:7775 kB/s
125.135.12.41:20201#ICN:Asia Pacific:Seoul:65 ms:7773 kB/s
112.169.198.92:30037#ICN:Asia Pacific:Seoul:86 ms:7771 kB/s
211.194.207.184:50001#ICN:Asia Pacific:Seoul:76 ms:7758 kB/s
61.82.237.110:50004#ICN:Asia Pacific:Seoul:60 ms:7748 kB/s
14.55.144.166:50001#ICN:Asia Pacific:Seoul:73 ms:7746 kB/s
58.151.107.230:24442#ICN:Asia Pacific:Seoul:68 ms:7745 kB/s
121.163.189.187:30005#ICN:Asia Pacific:Seoul:76 ms:7744 kB/s
221.154.119.147:10388#ICN:Asia Pacific:Seoul:71 ms:7742 kB/s
175.215.188.34:12324#ICN:Asia Pacific:Seoul:71 ms:7734 kB/s
222.104.12.19:12568#ICN:Asia Pacific:Seoul:48 ms:7732 kB/s
211.248.46.74:50001#ICN:Asia Pacific:Seoul:46 ms:7727 kB/s
211.46.71.98:50001#ICN:Asia Pacific:Seoul:51 ms:7711 kB/s
220.73.64.230:12533#ICN:Asia Pacific:Seoul:67 ms:7709 kB/s
115.20.202.6:50003#ICN:Asia Pacific:Seoul:53 ms:7707 kB/s
58.124.143.215:50001#ICN:Asia Pacific:Seoul:61 ms:7705 kB/s
220.87.235.217:50001#ICN:Asia Pacific:Seoul:87 ms:7702 kB/s
182.31.242.117:50001#ICN:Asia Pacific:Seoul:55 ms:7697 kB/s
183.108.207.49:30048#ICN:Asia Pacific:Seoul:55 ms:7695 kB/s
14.50.215.31:18852#ICN:Asia Pacific:Seoul:48 ms:7680 kB/s
58.233.169.184:50001#ICN:Asia Pacific:Seoul:53 ms:7671 kB/s
210.97.50.204:50001#ICN:Asia Pacific:Seoul:72 ms:7666 kB/s
121.157.174.140:50001#ICN:Asia Pacific:Seoul:55 ms:7666 kB/s
211.38.255.87:50001#ICN:Asia Pacific:Seoul:58 ms:7662 kB/s
222.120.189.54:10912#ICN:Asia Pacific:Seoul:60 ms:7661 kB/s
220.71.216.216:39039#ICN:Asia Pacific:Seoul:87 ms:7660 kB/s
220.80.62.79:50001#ICN:Asia Pacific:Seoul:55 ms:7659 kB/s
125.142.102.60:50001#ICN:Asia Pacific:Seoul:56 ms:7645 kB/s
119.195.196.173:36167#FUK:Asia Pacific:Fukuoka:84 ms:7645 kB/s
218.147.223.43:34792#ICN:Asia Pacific:Seoul:72 ms:7641 kB/s
221.145.181.124:10011#ICN:Asia Pacific:Seoul:57 ms:7639 kB/s
222.120.189.54:27015#ICN:Asia Pacific:Seoul:63 ms:7634 kB/s
175.212.223.229:12380#ICN:Asia Pacific:Seoul:68 ms:7615 kB/s
121.164.15.123:50001#ICN:Asia Pacific:Seoul:56 ms:7593 kB/s
121.170.103.94:18022#FUK:Asia Pacific:Fukuoka:79 ms:7586 kB/s
211.105.6.250:50001#ICN:Asia Pacific:Seoul:82 ms:7579 kB/s
59.13.75.15:10100#ICN:Asia Pacific:Seoul:87 ms:7568 kB/s
59.3.87.55:30005#ICN:Asia Pacific:Seoul:70 ms:7562 kB/s
222.114.215.13:50001#ICN:Asia Pacific:Seoul:53 ms:7561 kB/s
121.165.88.123:50001#ICN:Asia Pacific:Seoul:48 ms:7557 kB/s
118.36.202.172:10554#FUK:Asia Pacific:Fukuoka:66 ms:7557 kB/s
125.143.29.83:50001#ICN:Asia Pacific:Seoul:60 ms:7556 kB/s
211.217.223.187:50001#ICN:Asia Pacific:Seoul:71 ms:7556 kB/s
183.105.151.175:12228#ICN:Asia Pacific:Seoul:89 ms:7552 kB/s
183.100.116.217:50001#ICN:Asia Pacific:Seoul:56 ms:7533 kB/s
58.125.118.230:50001#ICN:Asia Pacific:Seoul:72 ms:7532 kB/s
211.48.170.92:50001#ICN:Asia Pacific:Seoul:54 ms:7532 kB/s
121.140.226.21:18024#ICN:Asia Pacific:Seoul:55 ms:7526 kB/s
122.32.117.84:50001#ICN:Asia Pacific:Seoul:44 ms:7510 kB/s
175.199.174.127:50001#ICN:Asia Pacific:Seoul:52 ms:7501 kB/s
222.104.180.140:50001#ICN:Asia Pacific:Seoul:49 ms:7492 kB/s
112.165.215.157:50001#ICN:Asia Pacific:Seoul:53 ms:7488 kB/s
121.141.112.107:50001#ICN:Asia Pacific:Seoul:48 ms:7484 kB/s
210.126.98.53:50001#ICN:Asia Pacific:Seoul:69 ms:7471 kB/s
183.109.0.52:16922#ICN:Asia Pacific:Seoul:65 ms:7462 kB/s
220.83.219.61:50001#ICN:Asia Pacific:Seoul:53 ms:7460 kB/s
218.150.255.76:50001#ICN:Asia Pacific:Seoul:53 ms:7457 kB/s
175.199.46.179:50001#ICN:Asia Pacific:Seoul:82 ms:7454 kB/s
211.108.70.135:21545#ICN:Asia Pacific:Seoul:81 ms:7449 kB/s
221.148.250.149:10443#ICN:Asia Pacific:Seoul:69 ms:7437 kB/s
121.187.220.94:50001#ICN:Asia Pacific:Seoul:88 ms:7431 kB/s
222.118.239.20:25088#ICN:Asia Pacific:Seoul:68 ms:7422 kB/s
121.135.22.254:10065#FUK:Asia Pacific:Fukuoka:65 ms:7421 kB/s
119.195.219.150:10065#ICN:Asia Pacific:Seoul:52 ms:7385 kB/s
125.139.243.71:18041#ICN:Asia Pacific:Seoul:75 ms:7383 kB/s
59.23.31.244:18031#ICN:Asia Pacific:Seoul:73 ms:7375 kB/s
222.103.12.98:50001#ICN:Asia Pacific:Seoul:53 ms:7374 kB/s
1.233.140.198:12393#ICN:Asia Pacific:Seoul:54 ms:7372 kB/s
218.145.184.17:50001#ICN:Asia Pacific:Seoul:80 ms:7370 kB/s
222.118.239.20:12461#ICN:Asia Pacific:Seoul:85 ms:7363 kB/s
222.99.141.191:10912#ICN:Asia Pacific:Seoul:69 ms:7363 kB/s
175.210.186.14:12145#ICN:Asia Pacific:Seoul:65 ms:7356 kB/s
119.206.18.95:50001#ICN:Asia Pacific:Seoul:59 ms:7356 kB/s
